7,2,47,0,7,"main@1-7@./8.py","./8.py","main","main( )",1,7
59,30,383,0,61,"main@1-61@./9.py","./9.py","main","main( )",1,61
14,5,66,0,14,"main@1-14@./6.py","./6.py","main","main( )",1,14
8,2,58,0,8,"main@1-8@./2.py","./2.py","main","main( )",1,8
6,2,41,0,6,"main@1-6@./3.py","./3.py","main","main( )",1,6
7,3,42,0,7,"main@1-7@./7.py","./7.py","main","main( )",1,7
8,2,42,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
9,3,50,0,9,"main@1-9@./4.py","./4.py","main","main( )",1,9
31,14,269,0,31,"main@1-31@./5.py","./5.py","main","main( )",1,31
10,3,50,0,10,"main@1-10@./1.py","./1.py","main","main( )",1,10
