10,4,81,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
32,9,178,0,38,"main@1-38@./9.py","./9.py","main","main( )",1,38
11,3,63,0,11,"main@1-11@./6.py","./6.py","main","main( )",1,11
5,1,92,0,5,"main@1-5@./2.py","./2.py","main","main( )",1,5
13,4,54,0,13,"main@1-13@./3.py","./3.py","main","main( )",1,13
16,4,78,0,16,"main@1-16@./7.py","./7.py","main","main( )",1,16
9,2,116,0,9,"main@1-9@./0.py","./0.py","main","main( )",1,9
12,1,106,0,15,"main@1-15@./4.py","./4.py","main","main( )",1,15
20,6,113,0,20,"main@1-20@./5.py","./5.py","main","main( )",1,20
7,1,111,0,7,"main@1-7@./1.py","./1.py","main","main( )",1,7
