12,9,129,0,15,"main@1-15@./8.py","./8.py","main","main( )",1,15
12,9,129,0,14,"main@1-14@./9.py","./9.py","main","main( )",1,14
14,10,147,0,14,"main@1-14@./6.py","./6.py","main","main( )",1,14
11,7,128,0,11,"main@1-11@./2.py","./2.py","main","main( )",1,11
12,9,129,0,12,"main@1-12@./3.py","./3.py","main","main( )",1,12
27,10,207,0,27,"main@1-27@./7.py","./7.py","main","main( )",1,27
14,9,134,0,14,"main@1-14@./0.py","./0.py","main","main( )",1,14
3,1,30,0,3,"main@1-3@./4.py","./4.py","main","main( )",1,3
13,7,136,0,13,"main@1-13@./5.py","./5.py","main","main( )",1,13
12,9,129,0,12,"main@1-12@./1.py","./1.py","main","main( )",1,12
