21,8,163,0,26,"main@1-26@./8.py","./8.py","main","main( )",1,26
14,5,108,0,14,"main@1-14@./9.py","./9.py","main","main( )",1,14
7,3,77,0,7,"main@1-7@./6.py","./6.py","main","main( )",1,7
21,8,166,0,21,"main@1-21@./2.py","./2.py","main","main( )",1,21
24,8,156,0,25,"main@1-25@./3.py","./3.py","main","main( )",1,25
9,4,101,0,9,"main@1-9@./7.py","./7.py","main","main( )",1,9
7,2,64,0,7,"readinput@1-7@./0.py","./0.py","readinput","readinput( )",1,7
14,5,128,0,14,"main@1-14@./4.py","./4.py","main","main( )",1,14
14,6,123,0,14,"main@1-14@./5.py","./5.py","main","main( )",1,14
17,8,160,0,17,"main@1-17@./1.py","./1.py","main","main( )",1,17
