5,1,101,0,6,"main@1-6@./8.py","./8.py","main","main( )",1,6
5,1,73,0,13,"main@1-13@./9.py","./9.py","main","main( )",1,13
5,1,92,0,8,"main@1-8@./6.py","./6.py","main","main( )",1,8
7,1,88,0,7,"main@1-7@./2.py","./2.py","main","main( )",1,7
5,1,94,0,5,"solve@1-5@./3.py","./3.py","solve","solve( )",1,5
5,1,90,0,8,"main@1-8@./7.py","./7.py","main","main( )",1,8
5,1,74,0,5,"main@1-5@./0.py","./0.py","main","main( )",1,5
4,1,93,0,6,"main@1-6@./4.py","./4.py","main","main( )",1,6
4,1,93,0,6,"main@1-6@./5.py","./5.py","main","main( )",1,6
5,1,67,0,5,"main@1-5@./1.py","./1.py","main","main( )",1,5
