11,4,92,0,11,"main@1-11@./8.py","./8.py","main","main( )",1,11
10,4,78,0,10,"main@1-10@./9.py","./9.py","main","main( )",1,10
15,5,101,0,15,"main@1-15@./6.py","./6.py","main","main( )",1,15
14,5,101,0,14,"solve@1-14@./2.py","./2.py","solve","solve( )",1,14
12,4,88,0,12,"main@1-12@./3.py","./3.py","main","main( )",1,12
12,4,79,0,12,"main@1-12@./7.py","./7.py","main","main( )",1,12
11,4,69,0,11,"main@1-11@./0.py","./0.py","main","main( )",1,11
15,6,117,0,15,"main@1-15@./4.py","./4.py","main","main( )",1,15
17,5,93,0,17,"main@1-17@./5.py","./5.py","main","main( )",1,17
21,6,104,0,25,"main@1-25@./1.py","./1.py","main","main( )",1,25
