7,3,47,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
3,1,25,0,3,"main@1-3@./9.py","./9.py","main","main( )",1,3
6,1,42,0,9,"main@1-9@./6.py","./6.py","main","main( )",1,9
3,1,30,0,3,"main@1-3@./2.py","./2.py","main","main( )",1,3
3,1,30,0,3,"main@1-3@./3.py","./3.py","main","main( )",1,3
3,1,30,0,3,"main@1-3@./7.py","./7.py","main","main( )",1,3
8,3,48,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
11,3,56,0,13,"main@1-13@./4.py","./4.py","main","main( )",1,13
7,3,45,0,11,"main@1-11@./5.py","./5.py","main","main( )",1,11
8,3,48,0,8,"main@1-8@./1.py","./1.py","main","main( )",1,8
