2,1,20,0,2,"main@1-2@./8.py","./8.py","main","main( )",1,2
4,2,51,0,4,"main@1-4@./6.py","./6.py","main","main( )",1,4
14,7,145,0,14,"main@1-14@./2.py","./2.py","main","main( )",1,14
12,8,135,0,12,"main@1-12@./3.py","./3.py","main","main( )",1,12
8,5,52,2,8,"solve.dfs@12-19@./7.py","./7.py","solve.dfs","solve.dfs( v , c )",12,19
15,7,137,0,25,"solve@1-25@./7.py","./7.py","solve","solve( )",1,25
15,8,141,0,15,"main@1-15@./0.py","./0.py","main","main( )",1,15
25,10,160,0,25,"solve@1-25@./4.py","./4.py","solve","solve( )",1,25
5,1,38,0,5,"main@1-5@./5.py","./5.py","main","main( )",1,5
16,7,145,0,16,"main@1-16@./1.py","./1.py","main","main( )",1,16
