9,4,120,0,16,"main@1-16@./8.py","./8.py","main","main( )",1,16
3,1,37,0,4,"main@1-4@./9.py","./9.py","main","main( )",1,4
10,3,104,0,12,"main@1-12@./6.py","./6.py","main","main( )",1,12
7,3,87,0,7,"main@1-7@./2.py","./2.py","main","main( )",1,7
7,3,87,0,7,"main@1-7@./3.py","./3.py","main","main( )",1,7
8,2,73,0,8,"main@1-8@./7.py","./7.py","main","main( )",1,8
10,3,110,0,10,"main@1-10@./0.py","./0.py","main","main( )",1,10
13,4,130,0,16,"main@1-16@./4.py","./4.py","main","main( )",1,16
5,2,68,0,5,"main@1-5@./5.py","./5.py","main","main( )",1,5
10,3,96,0,10,"main@1-10@./1.py","./1.py","main","main( )",1,10
