2,2,20,1,2,"sum_of_digits@1-2@./8.py","./8.py","sum_of_digits","sum_of_digits( n )",1,2
2,1,18,1,2,"S@1-2@./9.py","./9.py","S","S( N )",1,2
3,2,35,0,3,"main@1-3@./6.py","./6.py","main","main( )",1,3
6,2,22,1,6,"s@1-6@./2.py","./2.py","s","s( n )",1,6
6,2,22,1,6,"sum_of_digit@1-6@./3.py","./3.py","sum_of_digit","sum_of_digit( n )",1,6
10,3,44,0,13,"main@1-13@./7.py","./7.py","main","main( )",1,13
9,3,43,0,9,"main@1-9@./0.py","./0.py","main","main( )",1,9
10,3,46,0,10,"main@1-10@./4.py","./4.py","main","main( )",1,10
3,3,37,0,3,"main@1-3@./5.py","./5.py","main","main( )",1,3
7,2,43,0,7,"main@1-7@./1.py","./1.py","main","main( )",1,7
