5,5,103,0,11,"main@1-11@./8.py","./8.py","main","main( )",1,11
14,10,168,0,26,"main@1-26@./9.py","./9.py","main","main( )",1,26
5,5,78,0,5,"main@1-5@./6.py","./6.py","main","main( )",1,5
10,7,141,0,10,"main@1-10@./2.py","./2.py","main","main( )",1,10
9,5,101,0,11,"main@1-11@./3.py","./3.py","main","main( )",1,11
16,7,137,0,20,"main@1-20@./7.py","./7.py","main","main( )",1,20
4,4,92,0,4,"main@1-4@./0.py","./0.py","main","main( )",1,4
11,6,128,0,19,"main@1-19@./4.py","./4.py","main","main( )",1,19
13,7,119,0,16,"main@1-16@./5.py","./5.py","main","main( )",1,16
4,4,90,0,4,"main@1-4@./1.py","./1.py","main","main( )",1,4
