25,14,273,0,33,"main@1-33@./8.py","./8.py","main","main( )",1,33
4,2,63,0,4,"main@1-4@./9.py","./9.py","main","main( )",1,4
22,7,209,0,25,"main@1-25@./6.py","./6.py","main","main( )",1,25
28,9,192,0,28,"main@1-28@./2.py","./2.py","main","main( )",1,28
21,6,168,0,27,"main@1-27@./3.py","./3.py","main","main( )",1,27
23,8,198,0,26,"main@1-26@./7.py","./7.py","main","main( )",1,26
9,2,81,0,9,"main@1-9@./0.py","./0.py","main","main( )",1,9
17,7,191,0,31,"main@1-31@./4.py","./4.py","main","main( )",1,31
28,11,249,0,33,"main@1-33@./5.py","./5.py","main","main( )",1,33
8,3,44,2,8,"main.count_x@12-19@./1.py","./1.py","main.count_x","main.count_x( A , x )",12,19
8,3,47,2,8,"main.count_x2@22-29@./1.py","./1.py","main.count_x2","main.count_x2( A , x )",22,29
9,3,53,2,9,"main.count_x3@33-41@./1.py","./1.py","main.count_x3","main.count_x3( A , x )",33,41
7,3,44,2,7,"main.count_x4@46-52@./1.py","./1.py","main.count_x4","main.count_x4( A , x )",46,52
13,2,89,0,52,"main@1-52@./1.py","./1.py","main","main( )",1,52
