59,1,557,0,59,"main@1-59@./8.py","./8.py","main","main( )",1,59
3,1,16,0,5,"main@1-5@./9.py","./9.py","main","main( )",1,5
12,4,60,0,12,"main@1-12@./6.py","./6.py","main","main( )",1,12
7,3,36,0,7,"main@1-7@./2.py","./2.py","main","main( )",1,7
13,5,60,0,13,"main@1-13@./3.py","./3.py","main","main( )",1,13
10,4,56,0,10,"main@1-10@./7.py","./7.py","main","main( )",1,10
8,3,36,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
7,3,47,0,7,"main@1-7@./4.py","./4.py","main","main( )",1,7
8,3,39,0,8,"main@1-8@./5.py","./5.py","main","main( )",1,8
7,3,34,0,7,"main@1-7@./1.py","./1.py","main","main( )",1,7
