8,3,72,0,10,"main@1-10@./8.py","./8.py","main","main( )",1,10
8,3,72,0,11,"main@1-11@./9.py","./9.py","main","main( )",1,11
8,4,71,0,8,"main@1-8@./6.py","./6.py","main","main( )",1,8
8,3,70,0,8,"main@1-8@./2.py","./2.py","main","main( )",1,8
8,3,66,0,8,"main@1-8@./3.py","./3.py","main","main( )",1,8
9,3,90,0,9,"main@1-9@./7.py","./7.py","main","main( )",1,9
8,3,58,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
8,3,78,0,8,"main@1-8@./4.py","./4.py","main","main( )",1,8
9,3,94,0,9,"main@1-9@./5.py","./5.py","main","main( )",1,9
8,3,72,0,8,"main@1-8@./1.py","./1.py","main","main( )",1,8
