8,3,140,4,8,"main.dfs@5-12@./8.py","./8.py","main.dfs","main.dfs( cur , a , b , c )",5,12
6,2,61,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
19,9,312,5,19,"get_min_mp@1-19@./9.py","./9.py","get_min_mp","get_min_mp( n , a , b , c , l )",1,19
7,6,160,4,7,"dfs@1-7@./6.py","./6.py","dfs","dfs( i , a , b , c )",1,7
8,3,143,4,8,"dfs@1-8@./2.py","./2.py","dfs","dfs( i , a , b , c )",1,8
8,3,142,4,8,"main.dfs@4-11@./3.py","./3.py","main.dfs","main.dfs( i , a , b , c )",4,11
5,2,56,0,12,"main@1-12@./3.py","./3.py","main","main( )",1,12
8,3,145,4,8,"dfs@1-8@./7.py","./7.py","dfs","dfs( cur , a , b , c )",1,8
8,3,143,4,8,"dfs@1-8@./0.py","./0.py","dfs","dfs( i , a , b , c )",1,8
10,3,129,4,10,"dfs@1-10@./4.py","./4.py","dfs","dfs( i , a , b , c )",1,10
21,10,196,0,21,"main@1-21@./5.py","./5.py","main","main( )",1,21
8,3,143,4,8,"dfs@1-8@./1.py","./1.py","dfs","dfs( i , a , b , c )",1,8
