11,2,99,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
6,2,95,0,16,"main@1-16@./9.py","./9.py","main","main( )",1,16
6,2,93,0,6,"main@1-6@./6.py","./6.py","main","main( )",1,6
6,2,89,0,6,"main@1-6@./2.py","./2.py","main","main( )",1,6
8,2,97,0,8,"main@1-8@./3.py","./3.py","main","main( )",1,8
6,2,93,0,6,"main@1-6@./7.py","./7.py","main","main( )",1,6
6,2,89,0,6,"main@1-6@./0.py","./0.py","main","main( )",1,6
5,2,74,3,5,"solve@1-5@./4.py","./4.py","solve","solve( a , b , x )",1,5
7,2,95,0,7,"main@1-7@./5.py","./5.py","main","main( )",1,7
5,2,74,3,5,"solve@1-5@./1.py","./1.py","solve","solve( a , b , x )",1,5
