12,4,61,0,12,"main@1-12@./8.py","./8.py","main","main( )",1,12
6,2,50,0,6,"main@1-6@./9.py","./9.py","main","main( )",1,6
12,4,61,0,12,"main@1-12@./6.py","./6.py","main","main( )",1,12
11,7,102,0,11,"main@1-11@./2.py","./2.py","main","main( )",1,11
10,5,61,0,10,"main@1-10@./3.py","./3.py","main","main( )",1,10
18,6,83,0,18,"main@1-18@./7.py","./7.py","main","main( )",1,18
8,3,50,0,8,"main@1-8@./0.py","./0.py","main","main( )",1,8
16,6,79,0,16,"main@1-16@./4.py","./4.py","main","main( )",1,16
16,6,79,0,16,"main@1-16@./5.py","./5.py","main","main( )",1,16
8,7,63,0,8,"main@1-8@./1.py","./1.py","main","main( )",1,8
