5,1,37,0,8,"main@1-8@./8.py","./8.py","main","main( )",1,8
5,1,52,0,5,"main@1-5@./9.py","./9.py","main","main( )",1,5
6,2,22,1,6,"sum_digits@1-6@./6.py","./6.py","sum_digits","sum_digits( num )",1,6
6,2,20,1,6,"sum_digits@1-6@./2.py","./2.py","sum_digits","sum_digits( num )",1,6
3,4,63,0,3,"main@1-3@./3.py","./3.py","main","main( )",1,3
6,2,24,1,6,"sum_of_digits@1-6@./7.py","./7.py","sum_of_digits","sum_of_digits( n )",1,6
6,2,20,1,6,"sum_digits@1-6@./0.py","./0.py","sum_digits","sum_digits( n )",1,6
3,1,51,0,3,"main@1-3@./4.py","./4.py","main","main( )",1,3
3,1,51,0,6,"main@1-6@./5.py","./5.py","main","main( )",1,6
6,2,20,1,6,"sum_digits@1-6@./1.py","./1.py","sum_digits","sum_digits( n )",1,6
