22,21,264,0,41,"main@1-41@./8.py","./8.py","main","main( )",1,41
3,2,16,3,16,"solve@1-16@./9.py","./9.py","solve","solve( N , M , AB )",1,16
27,13,231,0,32,"main@1-32@./6.py","./6.py","main","main( )",1,32
20,7,174,0,20,"main@1-20@./2.py","./2.py","main","main( )",1,20
26,10,203,0,26,"main@1-26@./3.py","./3.py","main","main( )",1,26
23,9,186,0,28,"main@1-28@./7.py","./7.py","main","main( )",1,28
11,4,74,1,11,"main.bfs@13-23@./0.py","./0.py","main.bfs","main.bfs( s )",13,23
36,13,303,0,52,"main@1-52@./0.py","./0.py","main","main( )",1,52
22,8,186,0,22,"main@1-22@./4.py","./4.py","main","main( )",1,22
16,5,118,0,16,"solve@1-16@./5.py","./5.py","solve","solve( )",1,16
21,8,170,0,21,"main@1-21@./1.py","./1.py","main","main( )",1,21
