14,5,89,0,14,"main@1-14@./8.py","./8.py","main","main( )",1,14
16,6,96,0,16,"main@1-16@./9.py","./9.py","main","main( )",1,16
5,4,53,2,5,"shiritori@1-5@./6.py","./6.py","shiritori","shiritori( n , w )",1,5
11,5,81,0,11,"shiritori@1-11@./2.py","./2.py","shiritori","shiritori( )",1,11
9,4,66,0,9,"solve@1-9@./3.py","./3.py","solve","solve( )",1,9
15,7,102,0,15,"main@1-15@./7.py","./7.py","main","main( )",1,15
12,5,84,0,12,"main@1-12@./0.py","./0.py","main","main( )",1,12
13,5,93,0,13,"main@1-13@./4.py","./4.py","main","main( )",1,13
13,5,75,0,13,"main@1-13@./5.py","./5.py","main","main( )",1,13
14,5,90,0,14,"shiritori@1-14@./1.py","./1.py","shiritori","shiritori( )",1,14
