16,3,159,0,16,"main@1-16@./8.py","./8.py","main","main( )",1,16
3,2,41,1,3,"min_sadness@1-3@./9.py","./9.py","min_sadness","min_sadness( a )",1,3
7,4,84,0,7,"solve@1-7@./6.py","./6.py","solve","solve( )",1,7
11,3,85,0,11,"main@1-11@./2.py","./2.py","main","main( )",1,11
9,2,66,0,9,"main@1-9@./3.py","./3.py","main","main( )",1,9
8,2,62,0,8,"main@1-8@./7.py","./7.py","main","main( )",1,8
20,6,158,0,20,"main@1-20@./0.py","./0.py","main","main( )",1,20
10,4,101,0,10,"main@1-10@./4.py","./4.py","main","main( )",1,10
15,4,107,0,15,"main@1-15@./5.py","./5.py","main","main( )",1,15
15,4,112,0,15,"main@1-15@./1.py","./1.py","main","main( )",1,15
