15,5,116,0,25,"main@1-25@./8.py","./8.py","main","main( )",1,25
15,6,101,0,29,"main@1-29@./9.py","./9.py","main","main( )",1,29
16,6,122,0,20,"main@1-20@./6.py","./6.py","main","main( )",1,20
18,6,122,0,18,"main@1-18@./2.py","./2.py","main","main( )",1,18
10,4,73,0,10,"main@1-10@./3.py","./3.py","main","main( )",1,10
17,6,124,0,19,"main@1-19@./7.py","./7.py","main","main( )",1,19
17,5,127,0,17,"main@1-17@./0.py","./0.py","main","main( )",1,17
10,3,77,0,10,"main@1-10@./4.py","./4.py","main","main( )",1,10
16,5,121,0,20,"main@1-20@./5.py","./5.py","main","main( )",1,20
16,6,116,0,16,"main@1-16@./1.py","./1.py","main","main( )",1,16
