13,8,176,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
26,17,272,0,26,"main@1-26@./9.py","./9.py","main","main( )",1,26
25,21,289,0,25,"solve@1-25@./6.py","./6.py","solve","solve( )",1,25
16,11,257,0,18,"main@1-18@./2.py","./2.py","main","main( )",1,18
26,17,328,0,26,"main@1-26@./3.py","./3.py","main","main( )",1,26
18,13,220,0,18,"solve@1-18@./7.py","./7.py","solve","solve( )",1,18
21,13,244,0,21,"main@1-21@./0.py","./0.py","main","main( )",1,21
20,18,276,0,23,"main@1-23@./4.py","./4.py","main","main( )",1,23
7,5,97,0,7,"main@1-7@./5.py","./5.py","main","main( )",1,7
29,15,334,0,29,"main@1-29@./1.py","./1.py","main","main( )",1,29
