10,6,99,0,13,"main@1-13@./8.py","./8.py","main","main( )",1,13
4,2,28,2,4,"combination@1-4@./9.py","./9.py","combination","combination( n , r )",1,4
15,6,147,0,15,"main@1-15@./6.py","./6.py","main","main( )",1,15
17,6,157,0,17,"main@1-17@./2.py","./2.py","main","main( )",1,17
21,6,165,0,21,"main@1-21@./3.py","./3.py","main","main( )",1,21
8,6,108,3,8,"check@1-8@./7.py","./7.py","check","check( a , b , c )",1,8
15,6,151,0,15,"main@1-15@./0.py","./0.py","main","main( )",1,15
15,6,153,0,16,"main@1-16@./4.py","./4.py","main","main( )",1,16
10,6,155,0,10,"main@1-10@./5.py","./5.py","main","main( )",1,10
20,10,192,0,20,"main@1-20@./1.py","./1.py","main","main( )",1,20
