problem_number,pass_num,total_num,accuracy
099,0,9,0
100,3,10
101,0,10,0
102,7,10
103,6,10
104,6,10
105,7,10
106,0,9,0
107,4,9
108,4,6
109,6,10
110,7,10
111,6,10
112,4,10
113,7,10
114,7,10
115,8,10
116,3,8
117,0,10,0
118,4,10
119,3,9
120,6,10
121,8,9
122,6,10
123,0,10,0
124,8,10
125,5,10
126,2,10
127,5,7
128,4,10
129,6,10
130,7,9
131,1,10
132,7,9
133,5,10
134,6,9
135,6,8
136,2,10
137,2,9
138,0,7,0
139,0,10,0
140,6,9
141,4,9
142,7,8
143,4,7
144,10,10,1
145,8,10
146,0,10,0
147,0,10,0
148,7,9
149,8,10
150,5,10
151,9,10
152,7,7,1
153,8,10
154,0,10,0
155,4,10
156,7,10
157,7,10
158,6,7
159,0,3,0
160,7,8
161,0,6,0
162,4,10
163,9,10
164,0,7,0
165,2,10
166,7,10
167,6,7
168,6,7
169,7,7,1
170,7,10
171,4,5
172,5,6
173,8,8,1
174,6,8
175,5,10
176,7,9
177,9,10
178,3,6
179,9,10
180,0,10,0
181,7,10
182,1,10
183,0,10,0
184,8,9
185,3,10
186,4,10
187,6,10
188,7,8
189,5,10
190,8,10
191,4,8
192,3,10
193,0,10,0
194,6,10
195,0,10,0
196,1,10
197,7,10
198,0,10,0
199,9,10
200,8,10
201,5,9
202,1,10
203,6,10
204,4,9
205,8,8,1
206,8,10
207,0,10,0
208,1,8
209,8,10
210,0,9,0
211,8,10
212,8,10
213,0,8,0
214,5,7
215,4,7
216,9,10
217,4,9
218,7,9
219,10,10,1
220,4,8
221,0,9,0
222,6,8
223,4,9
224,6,10
225,4,10
226,7,10
227,0,10,0
228,1,10
229,0,8,0
230,0,10,0
231,8,9
232,4,10
233,1,10
234,0,9,0
235,0,10,0
236,0,10,0
237,3,10
238,0,10,0
239,3,4
240,7,7,1
241,0,10,0
242,4,8
243,4,10
244,7,9
245,2,10
246,1,10
247,0,10,0
248,5,8
249,0,10,0
250,0,9,0
251,0,10,0
252,0,10,0
253,1,10
254,1,10
255,0,7,0
256,0,10,0
257,0,9,0
258,0,9,0
259,0,10,0
260,0,9,0
261,0,10,0
262,0,8,0
263,0,10,0
264,0,10,0
265,0,10,0
266,3,9
267,0,10,0
268,8,8,1
269,1,10
270,0,10,0
271,0,8,0
272,5,10
273,0,10,0
274,1,10
275,8,9
276,0,10,0
277,1,10
278,0,10,0
279,6,6,1
280,6,8
281,1,10
282,9,10
283,8,8,1
284,0,10,0
285,7,9
286,0,8,0
287,2,10
