problem_number,pass_num,total_num,accuracy
099,5,5,1
100,4,5
101,10,10,1
102,5,10
103,6,7
104,4,4,1
105,5,5,1
106,4,8
107,3,3,1
108,7,8
109,9,10
110,4,9
111,6,7
112,7,7,1
113,4,7
114,5,5,1
115,8,8,1
116,4,6
117,0,4,0
118,2,2,1
119,6,7
120,7,7,1
121,7,7,1
122,7,8
123,6,7
124,9,9,1
125,8,10
126,5,5,1
127,5,6
128,3,4
129,7,8
130,3,3,1
131,1,8
132,5,6
133,6,7
134,6,6,1
135,8,8,1
136,7,8
137,2,2,1
138,4,4,1
139,7,7,1
140,3,4
141,9,9,1
142,1,8
143,3,9
144,2,8
145,3,3,1
146,9,10
147,3,3,1
148,7,7,1
149,4,5
150,4,4,1
151,1,1,1
152,5,6
153,8,9
154,10,10,1
155,6,9
156,6,6,1
157,9,9,1
158,9,10
159,5,6
160,7,7,1
161,3,5
162,6,8
163,0,9,0
164,6,6,1
165,6,9
166,5,5,1
167,5,10
168,8,9
169,3,3,1
170,10,10,1
171,3,3,1
172,3,3,1
173,5,7
174,2,3
175,8,10
176,10,10,1
177,4,5
178,4,5
179,3,6
180,3,4
181,3,4
182,5,5,1
183,4,4,1
184,2,4
185,5,7
186,6,6,1
187,8,8,1
188,6,8
189,4,10
190,8,8,1
191,9,9,1
192,3,3,1
193,0,7,0
194,2,7
195,4,4,1
196,2,4
197,4,4,1
198,3,7
199,5,5,1
200,6,8
201,4,7
202,4,4,1
203,5,5,1
204,2,3
205,0,3,0
206,6,9
207,3,6
208,7,9
209,8,9
210,7,8
211,0,7,0
212,9,10
213,5,8
214,3,5
215,6,6,1
216,10,10,1
217,5,5,1
218,8,8,1
219,7,7,1
220,5,8
221,4,4,1
222,7,7,1
223,6,8
224,4,4,1
225,0,5,0
226,2,6
227,4,10
228,4,6
229,0,1,0
230,8,10
231,0,4,0
232,7,7,1
233,0,6,0
234,3,3,1
235,0,7,0
236,5,8
237,7,7,1
238,4,8
239,0,4,0
240,0,1,0
241,5,7
242,0,10,0
243,2,9
244,5,6
245,0,10,0
246,5,6
247,0,6,0
248,5,9
249,0,10,0
250,1,10
251,0,6,0
252,4,4,1
253,4,8
254,1,4
255,5,5,1
256,5,5,1
257,2,9
258,8,10
259,0,10,0
260,5,9
261,5,9
262,3,7
263,0,1,0
264,3,7
265,0,10,0
266,9,9,1
267,6,10
268,5,6
269,2,3
270,0,9,0
271,4,6
272,3,3,1
273,6,6,1
274,5,6
275,3,3,1
276,6,9
277,5,5,1
278,4,6
279,0,10,0
280,10,10,1
281,3,4
282,9,10
283,3,3,1
284,9,9,1
285,0,9,0
286,0,10,0
287,10,10,1
