problem_number,pass_num,total_num,accuracy
099,0,10,0
100,8,9
101,4,10
102,5,7
103,4,10
104,5,10
105,7,10
106,1,10
107,3,10
108,4,9
109,7,10
110,6,10
111,8,9
112,2,10
113,9,10
114,7,10
115,7,9
116,4,8
117,0,9,0
118,6,10
119,4,10
120,5,9
121,9,10
122,7,10
123,0,10,0
124,7,10
125,6,9
126,3,10
127,2,7
128,5,10
129,5,10
130,6,10
131,2,9
132,6,7
133,5,10
134,6,9
135,4,10
136,1,9
137,2,9
138,0,5,0
139,1,9
140,5,10
141,3,10
142,9,9,1
143,6,6,1
144,7,8
145,8,8,1
146,0,10,0
147,0,10,0
148,9,9,1
149,6,8
150,7,10
151,9,10
152,6,6,1
153,7,9
154,0,6,0
155,7,10
156,7,10
157,7,10
158,4,10
159,0,4,0
160,8,10
161,1,10
162,2,9
163,7,9
164,1,10
165,2,9
166,6,10
167,6,9
168,6,6,1
169,4,6
170,4,10
171,3,4
172,3,7
173,8,8,1
174,8,8,1
175,1,10
176,5,10
177,6,10
178,2,5
179,10,10,1
180,0,8,0
181,5,10
182,3,10
183,0,10,0
184,5,9
185,1,10
186,7,10
187,2,8
188,7,8
189,4,10
190,6,9
191,3,10
192,3,10
193,0,10,0
194,5,10
195,4,10
196,1,9
197,3,10
198,0,10,0
199,6,9
200,5,10
201,9,10
202,3,10
203,7,10
204,5,9
205,7,9
206,4,10
207,0,10,0
208,2,9
209,8,10
210,1,8
211,0,6,0
212,7,10
213,0,9,0
214,7,9
215,5,8
216,9,10
217,3,10
218,8,10
219,9,10
220,3,8
221,3,10
222,7,9
223,3,10
224,8,10
225,1,10
226,8,10
227,0,10,0
228,0,10,0
229,0,7,0
230,0,10,0
231,9,10
232,0,9,0
233,1,8
234,0,9,0
235,0,10,0
236,1,10
237,3,10
238,0,8,0
239,2,3
240,5,5,1
241,0,10,0
242,6,10
243,3,9
244,5,10
245,2,10
246,1,10
247,0,10,0
248,5,10
249,0,10,0
250,0,10,0
251,0,10,0
252,0,9,0
253,0,10,0
254,5,10
255,0,10,0
256,0,10,0
257,0,10,0
258,0,10,0
259,0,9,0
260,1,10
261,0,10,0
262,0,9,0
263,1,10
264,0,9,0
265,0,10,0
266,1,9
267,0,10,0
268,5,5,1
269,1,10
270,0,10,0
271,2,9
272,1,10
273,0,10,0
274,2,10
275,5,7
276,4,10
277,2,10
278,0,10,0
279,5,6
280,6,9
281,1,10
282,7,9
283,9,10
284,0,8,0
285,5,9
286,1,6
287,0,10,0
