problem_number,pass_num,total_num,accuracy
099,4,5
100,5,6
101,9,9,1
102,2,7
103,4,8
104,3,3,1
105,1,3
106,1,7
107,2,2,1
108,5,9
109,7,10
110,3,8
111,5,6
112,6,6,1
113,3,3,1
114,7,7,1
115,7,7,1
116,9,10
117,0,2,0
118,4,4,1
119,5,6
120,6,6,1
121,4,4,1
122,8,8,1
123,0,1,0
124,7,8
125,6,6,1
126,4,4,1
127,8,8,1
128,4,6
129,4,4,1
130,5,5,1
131,2,10
132,9,10
133,6,7
134,3,3,1
135,8,9
136,4,9
137,3,3,1
138,4,4,1
139,5,5,1
140,4,4,1
141,7,7,1
142,0,9,0
143,4,8
144,4,7
145,3,4
146,7,7,1
147,8,8,1
148,4,4,1
149,4,4,1
150,6,6,1
151,5,5,1
152,5,5,1
153,6,6,1
154,6,6,1
155,6,6,1
156,6,6,1
157,6,6,1
158,9,9,1
159,4,6
160,5,5,1
161,8,8,1
162,4,5
163,0,9,0
164,7,8
165,9,9,1
166,7,7,1
167,0,1,0
168,7,9
169,2,2,1
170,5,6
171,5,5,1
172,1,2
173,8,8,1
174,7,7,1
175,8,10
176,9,9,1
177,9,9,1
178,3,3,1
179,6,6,1
180,3,5
181,3,3,1
182,3,3,1
183,6,7
184,4,4,1
185,0,1,0
186,3,3,1
187,8,10
188,5,8
189,2,9
190,5,6
191,0,1,0
192,6,6,1
193,0,5,0
194,1,5
195,5,5,1
196,3,5
197,7,7,1
198,2,10
199,4,4,1
200,9,10
201,9,10
202,4,5
203,3,3,1
204,2,7
205,0,2,0
206,6,9
207,6,7
208,9,10
209,2,5
210,4,4,1
211,0,7,0
212,9,9,1
213,6,6,1
214,3,3,1
215,4,4,1
216,5,10
217,5,5,1
218,6,6,1
219,10,10,1
220,6,6,1
221,3,3,1
222,9,9,1
223,6,8
224,6,6,1
225,4,8
226,4,9
227,1,10
228,4,9
229,1,9
230,2,8
231,0,2,0
232,5,5,1
233,3,8
234,2,3
235,5,10
236,6,7
237,8,8,1
238,3,3,1
239,0,5,0
240,2,9
241,5,9
242,0,10,0
243,0,9,0
244,4,5
245,1,9
246,8,9
247,0,4,0
248,5,10
249,3,10
250,3,10
251,0,5,0
252,2,2,1
253,5,7
254,1,5
255,7,8
256,3,3,1
257,0,7,0
258,7,10
259,0,9,0
260,4,10
261,5,10
262,5,10
263,3,9
264,6,9
265,1,10
266,6,6,1
267,5,10
268,8,8,1
269,2,2,1
270,0,5,0
271,8,8,1
272,6,6,1
273,3,5
274,6,9
275,6,6,1
276,9,10
277,6,6,1
278,5,5,1
279,0,10,0
280,7,10
281,2,2,1
282,8,8,1
283,2,3
284,6,6,1
285,0,10,0
286,1,10
287,10,10,1
